transaction_id,customer_id,account_type,transaction_date,transaction_type,merchant_category,transaction_channel,transaction_amount,transaction_status,state
TXN0000000254,CUST000004,Credit Card,2025-08-27,Debit,Shopping,UPI,2542.73,Success,Indiana
TXN0000000255,CUST000004,Credit Card,2026-04-02,Credit,Refund,Mobile Banking,83213.01,Success,Indiana
TXN0000000256,CUST000004,Savings Account,2026-05-23,Debit,Shopping,UPI,7732.02,Success,Indiana
TXN0000000257,CUST000004,Savings Account,2026-02-14,Debit,Entertainment,UPI,3619.59,Success,Indiana
TXN0000000258,CUST000004,Savings Account,2025-11-30,Credit,Cash Deposit,POS,52352.82,Success,Indiana
TXN0000000259,CUST000004,Savings Account,2025-09-20,Debit,Fuel,UPI,6347.18,Success,Indiana
TXN0000000260,CUST000004,Credit Card,2025-08-23,Debit,Fuel,POS,6102.06,Success,Indiana
TXN0000000261,CUST000004,Credit Card,2025-09-26,Debit,Entertainment,Mobile Banking,6211.6,Success,Indiana
TXN0000000262,CUST000004,Savings Account,2026-06-19,Debit,Groceries,POS,7882.28,Success,Indiana
TXN0000000263,CUST000004,Savings Account,2026-01-22,Debit,Shopping,ATM,7126.33,Success,Indiana
TXN0000000264,CUST000004,Credit Card,2025-10-22,Debit,Shopping,Mobile Banking,9439.26,Success,Indiana
TXN0000000265,CUST000004,Credit Card,2026-01-20,Debit,Utilities,Mobile Banking,4846.96,Success,Indiana
TXN0000000266,CUST000004,Savings Account,2025-09-06,Credit,Cash Deposit,Internet Banking,81707.93,Success,Indiana
TXN0000000267,CUST000004,Savings Account,2025-09-13,Credit,Interest Credit,POS,79854.58,Success,Indiana
TXN0000000268,CUST000004,Savings Account,2026-06-22,Debit,Utilities,UPI,11731.79,Success,Indiana
TXN0000000269,CUST000004,Credit Card,2025-07-20,Debit,Groceries,UPI,6895.06,Success,Indiana
TXN0000000270,CUST000004,Savings Account,2025-07-12,Debit,Restaurant,Mobile Banking,7338.28,Success,Indiana
TXN0000000271,CUST000004,Credit Card,2026-04-11,Debit,Fuel,POS,10102.29,Success,Indiana
TXN0000000272,CUST000004,Credit Card,2025-08-30,Debit,Shopping,Mobile Banking,10300.09,Success,Indiana
TXN0000000273,CUST000004,Credit Card,2026-02-11,Credit,Salary Credit,Mobile Banking,36864.92,Success,Indiana
TXN0000000274,CUST000004,Credit Card,2026-02-11,Debit,Shopping,POS,7457.15,Success,Indiana
TXN0000000275,CUST000004,Savings Account,2026-02-10,Debit,Shopping,Mobile Banking,14712.33,Success,Indiana
TXN0000000276,CUST000004,Credit Card,2026-03-21,Credit,Salary Credit,Internet Banking,93160.87,Success,Indiana
TXN0000000277,CUST000004,Savings Account,2026-03-06,Debit,Education,UPI,10594.48,Success,Indiana
TXN0000000278,CUST000004,Credit Card,2025-11-09,Credit,Salary Credit,UPI,30955.29,Success,Indiana
TXN0000000279,CUST000004,Credit Card,2025-08-08,Debit,Groceries,Mobile Banking,8480.11,Success,Indiana
TXN0000000280,CUST000004,Credit Card,2026-02-12,Credit,Salary Credit,Mobile Banking,27951.04,Success,Indiana
TXN0000000281,CUST000004,Savings Account,2026-04-10,Credit,Salary Credit,POS,61672.0,Success,Indiana
TXN0000000282,CUST000004,Credit Card,2026-04-04,Debit,Education,Mobile Banking,1026.93,Success,Indiana
TXN0000000283,CUST000004,Savings Account,2026-01-18,Credit,Refund,UPI,88906.89,Success,Indiana
TXN0000000284,CUST000004,Credit Card,2026-02-19,Credit,Salary Credit,Mobile Banking,54452.12,Success,Indiana
TXN0000000285,CUST000004,Savings Account,2026-07-01,Debit,Groceries,UPI,7154.26,Success,Indiana
TXN0000000286,CUST000004,Credit Card,2025-12-02,Debit,Restaurant,UPI,11480.6,Success,Indiana
TXN0000000287,CUST000004,Credit Card,2026-03-03,Debit,Restaurant,UPI,3179.33,Success,Indiana
TXN0000000288,CUST000004,Savings Account,2026-02-25,Debit,Shopping,UPI,4371.42,Success,Indiana
TXN0000000289,CUST000004,Credit Card,2025-07-22,Debit,Groceries,UPI,2214.26,Success,Indiana
TXN0000000290,CUST000004,Credit Card,2026-01-01,Credit,Cash Deposit,UPI,37988.02,Success,Indiana
TXN0000000291,CUST000004,Credit Card,2025-12-08,Debit,Groceries,Internet Banking,2721.19,Success,Indiana
TXN0000000292,CUST000004,Savings Account,2025-07-25,Credit,Interest Credit,Mobile Banking,82179.55,Success,Indiana
TXN0000000293,CUST000004,Savings Account,2025-09-23,Credit,Salary Credit,Internet Banking,50207.32,Success,Indiana
TXN0000000294,CUST000005,Credit Card,2025-10-15,Debit,Shopping,UPI,17608.35,Success,Arizona
TXN0000000295,CUST000005,Credit Card,2026-06-10,Debit,Healthcare,Mobile Banking,15176.01,Success,Arizona
TXN0000000296,CUST000005,Credit Card,2026-06-27,Debit,Shopping,POS,2674.37,Success,Arizona
TXN0000000297,CUST000005,Credit Card,2025-07-15,Debit,Healthcare,UPI,17771.03,Success,Arizona
TXN0000000298,CUST000005,Savings Account,2026-02-12,Credit,Investment Redemption,Mobile Banking,40529.31,Success,Arizona
TXN0000000299,CUST000005,Credit Card,2025-12-29,Debit,Healthcare,ATM,29371.67,Failed,Arizona
TXN0000000300,CUST000005,Loan Account,2025-08-04,Debit,Education,UPI,27296.25,Success,Arizona
TXN0000000301,CUST000005,Credit Card,2025-10-11,Debit,Education,Mobile Banking,4440.36,Success,Arizona
TXN0000000302,CUST000005,Credit Card,2025-07-29,Credit,Refund,Mobile Banking,195140.37,Success,Arizona
TXN0000000303,CUST000005,Savings Account,2026-02-17,Debit,Shopping,POS,7660.26,Success,Arizona
TXN0000000304,CUST000005,Loan Account,2026-06-30,Credit,Interest Credit,Internet Banking,32248.9,Success,Arizona
TXN0000000305,CUST000005,Savings Account,2026-03-05,Debit,Restaurant,Internet Banking,13946.79,Success,Arizona
TXN0000000306,CUST000005,Savings Account,2026-04-28,Debit,Fuel,Mobile Banking,7300.81,Success,Arizona
TXN0000000307,CUST000005,Loan Account,2025-07-29,Debit,Insurance,UPI,22214.01,Success,Arizona
TXN0000000308,CUST000005,Credit Card,2026-02-05,Debit,Education,POS,29585.17,Success,Arizona
TXN0000000309,CUST000005,Loan Account,2025-12-02,Debit,Restaurant,UPI,22321.15,Success,Arizona
TXN0000000310,CUST000005,Loan Account,2026-01-26,Debit,Shopping,UPI,19656.17,Success,Arizona
TXN0000000311,CUST000005,Savings Account,2026-03-15,Debit,Fuel,POS,6332.49,Success,Arizona
TXN0000000312,CUST000005,Credit Card,2025-09-26,Debit,Travel,POS,27527.49,Success,Arizona
TXN0000000313,CUST000005,Credit Card,2025-12-31,Debit,Fuel,UPI,10577.63,Success,Arizona
TXN0000000314,CUST000005,Loan Account,2026-06-18,Debit,Groceries,Internet Banking,8785.39,Success,Arizona
TXN0000000315,CUST000005,Credit Card,2026-03-24,Debit,Healthcare,POS,22004.85,Success,Arizona
TXN0000000316,CUST000005,Loan Account,2026-05-09,Debit,Loan EMI,Mobile Banking,1444.68,Success,Arizona
TXN0000000317,CUST000005,Credit Card,2026-03-08,Debit,Investment,Internet Banking,21173.16,Success,Arizona
TXN0000000318,CUST000005,Credit Card,2026-01-05,Debit,Shopping,UPI,16475.85,Success,Arizona
TXN0000000319,CUST000005,Credit Card,2026-03-26,Debit,Groceries,POS,29458.24,Success,Arizona
TXN0000000320,CUST000005,Credit Card,2025-09-28,Debit,Restaurant,UPI,7416.95,Success,Arizona
TXN0000000321,CUST000005,Credit Card,2025-09-20,Debit,Shopping,UPI,5419.93,Success,Arizona
TXN0000000322,CUST000005,Credit Card,2025-08-14,Debit,Utilities,UPI,20860.55,Success,Arizona
TXN0000000323,CUST000005,Loan Account,2025-10-31,Debit,Healthcare,UPI,11213.11,Success,Arizona
TXN0000000324,CUST000005,Savings Account,2025-07-31,Credit,Loan Disbursement,POS,240378.3,Success,Arizona
TXN0000000325,CUST000005,Savings Account,2026-07-04,Debit,Groceries,UPI,19290.35,Success,Arizona
TXN0000000326,CUST000005,Credit Card,2025-08-05,Debit,Groceries,Mobile Banking,19494.13,Success,Arizona
TXN0000000327,CUST000005,Credit Card,2025-10-07,Debit,Restaurant,POS,1343.68,Success,Arizona
TXN0000000328,CUST000005,Savings Account,2026-05-15,Debit,Travel,Mobile Banking,20546.96,Success,Arizona
TXN0000000329,CUST000005,Credit Card,2026-02-22,Debit,Fuel,UPI,18973.64,Success,Arizona
TXN0000000330,CUST000005,Loan Account,2026-03-15,Debit,Loan EMI,UPI,14310.93,Success,Arizona
TXN0000000331,CUST000005,Savings Account,2026-05-22,Debit,Groceries,ATM,29758.57,Success,Arizona
TXN0000000332,CUST000005,Savings Account,2025-10-26,Debit,Shopping,Internet Banking,19465.69,Success,Arizona
TXN0000000333,CUST000005,Loan Account,2026-06-17,Debit,Fuel,Mobile Banking,29342.55,Success,Arizona
TXN0000000334,CUST000005,Savings Account,2025-07-23,Credit,Cash Deposit,UPI,152526.43,Success,Arizona
TXN0000000335,CUST000005,Credit Card,2026-06-30,Credit,Cash Deposit,Mobile Banking,32402.9,Success,Arizona
TXN0000000336,CUST000005,Savings Account,2026-02-05,Debit,Healthcare,UPI,21668.63,Success,Arizona
TXN0000000337,CUST000005,Credit Card,2025-12-24,Debit,Insurance,Mobile Banking,12285.54,Success,Arizona
TXN0000000338,CUST000005,Credit Card,2026-06-11,Debit,Loan EMI,POS,22000.74,Success,Arizona
TXN0000000339,CUST000005,Loan Account,2025-12-17,Debit,Groceries,ATM,18549.89,Success,Arizona
TXN0000000340,CUST000005,Savings Account,2026-01-07,Debit,Utilities,POS,23722.9,Success,Arizona
TXN0000000341,CUST000005,Loan Account,2026-02-07,Debit,Groceries,UPI,17990.38,Success,Arizona
TXN0000000342,CUST000005,Loan Account,2026-04-21,Debit,Groceries,Internet Banking,5472.41,Success,Arizona
TXN0000000343,CUST000005,Credit Card,2026-02-20,Debit,Groceries,UPI,1150.66,Success,Arizona
TXN0000000344,CUST000005,Savings Account,2026-06-25,Debit,Shopping,POS,17152.57,Success,Arizona
TXN0000000345,CUST000005,Savings Account,2026-02-09,Debit,Restaurant,Mobile Banking,23748.72,Success,Arizona
TXN0000000346,CUST000005,Savings Account,2025-09-19,Debit,Healthcare,Mobile Banking,17226.56,Success,Arizona
TXN0000000347,CUST000005,Savings Account,2026-06-06,Debit,Groceries,UPI,8798.65,Success,Arizona
TXN0000000348,CUST000005,Savings Account,2025-08-22,Debit,Fuel,UPI,23697.33,Success,Arizona
TXN0000000349,CUST000005,Credit Card,2026-01-19,Debit,Shopping,UPI,4929.2,Success,Arizona
TXN0000000350,CUST000005,Loan Account,2025-09-07,Debit,Education,UPI,13766.46,Success,Arizona
TXN0000000351,CUST000005,Credit Card,2026-01-26,Debit,Loan EMI,UPI,6824.69,Success,Arizona
TXN0000000352,CUST000005,Credit Card,2026-02-15,Debit,Shopping,UPI,17700.5,Success,Arizona
TXN0000000353,CUST000005,Loan Account,2026-04-07,Debit,Groceries,POS,17351.66,Success,Arizona
TXN0000000354,CUST000005,Credit Card,2026-02-09,Debit,Loan EMI,Internet Banking,14387.04,Success,Arizona
TXN0000000355,CUST000005,Savings Account,2025-08-18,Debit,Insurance,Internet Banking,24056.32,Success,Arizona
TXN0000000356,CUST000005,Credit Card,2025-09-05,Debit,Groceries,UPI,13270.71,Success,Arizona
TXN0000000357,CUST000005,Loan Account,2026-06-20,Debit,Shopping,Internet Banking,27691.37,Success,Arizona
TXN0000000358,CUST000005,Savings Account,2026-05-14,Debit,Entertainment,ATM,16570.27,Success,Arizona
TXN0000000359,CUST000005,Loan Account,2025-07-27,Debit,Shopping,UPI,19763.0,Success,Arizona
TXN0000000360,CUST000005,Savings Account,2026-02-26,Credit,Salary Credit,UPI,204151.99,Success,Arizona
TXN0000000361,CUST000005,Credit Card,2025-12-20,Debit,Restaurant,UPI,20942.27,Success,Arizona
TXN0000000362,CUST000005,Credit Card,2026-05-16,Debit,Utilities,Mobile Banking,5371.6,Success,Arizona
TXN0000000363,CUST000005,Credit Card,2026-01-30,Credit,Salary Credit,Internet Banking,212046.49,Success,Arizona
TXN0000000364,CUST000005,Loan Account,2025-07-17,Debit,Restaurant,UPI,11100.71,Success,Arizona
TXN0000000365,CUST000005,Credit Card,2025-08-11,Debit,Groceries,UPI,21612.59,Success,Arizona
TXN0000000366,CUST000005,Loan Account,2026-04-18,Debit,Loan EMI,POS,22474.2,Success,Arizona
TXN0000000367,CUST000005,Savings Account,2025-08-15,Debit,Shopping,ATM,24134.92,Success,Arizona
TXN0000000368,CUST000005,Credit Card,2025-12-21,Debit,Healthcare,UPI,26609.82,Success,Arizona
TXN0000000369,CUST000005,Loan Account,2026-05-17,Debit,Fuel,Mobile Banking,21409.03,Success,Arizona
TXN0000000370,CUST000005,Loan Account,2025-10-31,Debit,Shopping,UPI,6715.15,Success,Arizona
TXN0000000371,CUST000005,Credit Card,2026-01-09,Debit,Restaurant,POS,18727.94,Success,Arizona
TXN0000000372,CUST000005,Loan Account,2025-09-09,Debit,Travel,UPI,21473.66,Success,Arizona
TXN0000000373,CUST000005,Loan Account,2026-04-27,Debit,Groceries,UPI,9856.02,Success,Arizona
TXN0000000374,CUST000005,Loan Account,2025-10-06,Debit,Groceries,UPI,12127.59,Success,Arizona
TXN0000000375,CUST000005,Savings Account,2026-04-04,Debit,Loan EMI,POS,17092.46,Success,Arizona
TXN0000000376,CUST000005,Savings Account,2026-03-31,Debit,Groceries,UPI,11412.14,Success,Arizona
TXN0000000377,CUST000005,Credit Card,2025-07-10,Credit,Salary Credit,Internet Banking,136368.22,Success,Arizona
TXN0000000378,CUST000005,Credit Card,2026-06-22,Debit,Groceries,Mobile Banking,1894.96,Success,Arizona
TXN0000000379,CUST000005,Credit Card,2025-09-30,Debit,Groceries,Internet Banking,14262.32,Success,Arizona
TXN0000000380,CUST000005,Loan Account,2026-06-17,Debit,Fuel,Mobile Banking,16750.08,Success,Arizona
TXN0000000381,CUST000005,Loan Account,2026-03-04,Debit,Fuel,Internet Banking,13329.49,Success,Arizona
TXN0000000382,CUST000005,Credit Card,2026-05-09,Credit,Salary Credit,Mobile Banking,103429.82,Success,Arizona
TXN0000000383,CUST000005,Loan Account,2025-08-30,Debit,Travel,UPI,18049.79,Success,Arizona
TXN0000000384,CUST000005,Savings Account,2025-09-20,Debit,Groceries,UPI,6991.97,Success,Arizona
TXN0000000385,CUST000005,Credit Card,2025-09-18,Debit,Restaurant,Internet Banking,10385.95,Success,Arizona
TXN0000000386,CUST000005,Credit Card,2026-06-08,Credit,Loan Disbursement,UPI,177842.35,Failed,Arizona
TXN0000000387,CUST000005,Loan Account,2026-01-25,Credit,Salary Credit,UPI,219867.73,Success,Arizona
TXN0000000388,CUST000005,Credit Card,2025-08-21,Debit,Utilities,POS,15194.3,Success,Arizona
TXN0000000389,CUST000005,Loan Account,2026-02-16,Debit,Utilities,UPI,26523.63,Success,Arizona
TXN0000000390,CUST000005,Loan Account,2026-05-22,Credit,Salary Credit,POS,134810.01,Success,Arizona
TXN0000000391,CUST000005,Loan Account,2025-12-17,Debit,Utilities,UPI,11388.46,Success,Arizona
TXN0000000392,CUST000005,Credit Card,2025-10-01,Debit,Fuel,Mobile Banking,8787.57,Success,Arizona
TXN0000000393,CUST000005,Savings Account,2026-06-15,Debit,Shopping,Internet Banking,10968.45,Success,Arizona
TXN0000000394,CUST000005,Credit Card,2025-11-17,Debit,Shopping,Mobile Banking,4602.88,Success,Arizona
TXN0000000395,CUST000005,Loan Account,2026-02-04,Credit,Salary Credit,UPI,179933.17,Success,Arizona
TXN0000000396,CUST000005,Credit Card,2025-08-02,Credit,Salary Credit,UPI,172282.29,Success,Arizona
TXN0000000397,CUST000005,Savings Account,2025-12-01,Debit,Shopping,Internet Banking,9859.77,Success,Arizona
TXN0000000398,CUST000005,Savings Account,2025-10-16,Debit,Groceries,UPI,14827.39,Success,Arizona
TXN0000000399,CUST000005,Credit Card,2025-07-18,Debit,Utilities,Mobile Banking,24696.16,Success,Arizona
TXN0000000400,CUST000005,Credit Card,2026-01-01,Debit,Shopping,UPI,22192.14,Success,Arizona
TXN0000000401,CUST000005,Loan Account,2026-04-26,Debit,Travel,UPI,22841.58,Success,Arizona
TXN0000000402,CUST000005,Savings Account,2025-08-21,Debit,Restaurant,UPI,5759.38,Success,Arizona
TXN0000000403,CUST000005,Savings Account,2026-04-28,Credit,Cash Deposit,UPI,124536.37,Success,Arizona
TXN0000000404,CUST000005,Savings Account,2026-03-04,Debit,Shopping,UPI,28934.21,Success,Arizona
TXN0000000405,CUST000005,Loan Account,2026-06-25,Debit,Restaurant,ATM,18400.23,Success,Arizona
TXN0000000406,CUST000005,Loan Account,2025-12-20,Debit,Fuel,POS,16014.72,Success,Arizona
TXN0000000407,CUST000005,Savings Account,2026-03-07,Debit,Entertainment,POS,28685.47,Success,Arizona
TXN0000000408,CUST000005,Credit Card,2026-05-02,Debit,Restaurant,Mobile Banking,29353.21,Success,Arizona
TXN0000000409,CUST000005,Credit Card,2026-06-01,Debit,Shopping,UPI,16844.33,Success,Arizona
TXN0000000410,CUST000006,Credit Card,2025-10-22,Debit,Fuel,Mobile Banking,13877.4,Success,South Dakota
TXN0000000411,CUST000006,Loan Account,2025-10-07,Debit,Healthcare,UPI,6641.84,Success,South Dakota
TXN0000000412,CUST000006,Savings Account,2025-10-07,Debit,Groceries,Mobile Banking,1645.81,Success,South Dakota
TXN0000000413,CUST000006,Credit Card,2025-07-16,Debit,Healthcare,ATM,9922.67,Success,South Dakota
TXN0000000414,CUST000006,Savings Account,2025-11-18,Credit,Salary Credit,Mobile Banking,32003.18,Success,South Dakota
TXN0000000415,CUST000006,Savings Account,2025-07-11,Debit,Utilities,UPI,10041.76,Success,South Dakota
TXN0000000416,CUST000006,Loan Account,2026-02-26,Debit,Shopping,POS,5527.22,Success,South Dakota
TXN0000000417,CUST000006,Savings Account,2026-01-18,Debit,Travel,Mobile Banking,4397.09,Success,South Dakota
TXN0000000418,CUST000006,Savings Account,2025-10-27,Debit,Groceries,POS,10828.69,Success,South Dakota
TXN0000000419,CUST000006,Credit Card,2026-05-17,Debit,Shopping,UPI,8719.85,Success,South Dakota
TXN0000000420,CUST000006,Savings Account,2026-03-05,Debit,Groceries,UPI,11241.31,Success,South Dakota
TXN0000000421,CUST000006,Savings Account,2025-09-28,Debit,Investment,Mobile Banking,3094.93,Success,South Dakota
TXN0000000422,CUST000006,Loan Account,2026-01-26,Debit,Utilities,UPI,3755.47,Success,South Dakota
TXN0000000423,CUST000006,Savings Account,2026-03-16,Debit,Shopping,Mobile Banking,7779.59,Success,South Dakota
TXN0000000424,CUST000006,Credit Card,2026-01-30,Credit,Loan Disbursement,POS,16203.38,Success,South Dakota
TXN0000000425,CUST000006,Credit Card,2025-08-24,Debit,Groceries,POS,3409.73,Success,South Dakota
TXN0000000426,CUST000006,Loan Account,2025-10-02,Debit,Loan EMI,Mobile Banking,14967.91,Success,South Dakota
TXN0000000427,CUST000006,Credit Card,2025-08-17,Debit,Groceries,UPI,6445.52,Success,South Dakota
TXN0000000428,CUST000006,Loan Account,2026-02-01,Credit,Loan Disbursement,Internet Banking,10131.58,Success,South Dakota
TXN0000000429,CUST000006,Savings Account,2025-07-09,Debit,Fuel,UPI,7634.42,Success,South Dakota
TXN0000000430,CUST000006,Credit Card,2025-11-16,Debit,Fuel,UPI,12759.81,Success,South Dakota
TXN0000000431,CUST000006,Savings Account,2025-09-08,Debit,Groceries,Mobile Banking,2435.95,Success,South Dakota
TXN0000000432,CUST000006,Credit Card,2025-12-19,Debit,Loan EMI,UPI,3933.19,Success,South Dakota
TXN0000000433,CUST000006,Savings Account,2026-04-30,Debit,Fuel,UPI,4443.36,Success,South Dakota
TXN0000000434,CUST000006,Credit Card,2026-05-08,Debit,Groceries,POS,2883.44,Success,South Dakota
TXN0000000435,CUST000006,Savings Account,2026-05-23,Credit,Salary Credit,UPI,37747.69,Success,South Dakota
TXN0000000436,CUST000006,Credit Card,2026-04-24,Debit,Insurance,UPI,10604.73,Success,South Dakota
TXN0000000437,CUST000006,Credit Card,2026-04-10,Debit,Shopping,Internet Banking,7945.17,Success,South Dakota
TXN0000000438,CUST000006,Credit Card,2026-05-17,Debit,Shopping,UPI,11347.14,Success,South Dakota
TXN0000000439,CUST000006,Savings Account,2026-03-29,Debit,Groceries,Mobile Banking,12540.4,Success,South Dakota
TXN0000000440,CUST000006,Credit Card,2026-05-31,Debit,Utilities,POS,9847.93,Success,South Dakota
TXN0000000441,CUST000006,Credit Card,2026-05-07,Debit,Entertainment,UPI,6929.75,Success,South Dakota
TXN0000000442,CUST000006,Credit Card,2025-10-27,Debit,Groceries,Mobile Banking,8821.32,Success,South Dakota
TXN0000000443,CUST000006,Credit Card,2025-11-22,Debit,Groceries,UPI,3613.38,Success,South Dakota
TXN0000000444,CUST000006,Credit Card,2025-09-30,Debit,Restaurant,UPI,4063.88,Success,South Dakota
TXN0000000445,CUST000006,Loan Account,2026-03-03,Debit,Shopping,ATM,6578.9,Success,South Dakota
TXN0000000446,CUST000006,Credit Card,2025-11-05,Debit,Travel,Mobile Banking,14846.35,Success,South Dakota
TXN0000000447,CUST000006,Savings Account,2026-06-25,Debit,Investment,UPI,7784.7,Success,South Dakota
TXN0000000448,CUST000006,Credit Card,2025-10-10,Debit,Entertainment,UPI,11788.81,Success,South Dakota
TXN0000000449,CUST000006,Savings Account,2026-02-22,Debit,Fuel,UPI,2814.56,Success,South Dakota
TXN0000000450,CUST000006,Loan Account,2025-12-22,Debit,Healthcare,Mobile Banking,11578.72,Success,South Dakota
TXN0000000451,CUST000006,Loan Account,2025-07-16,Debit,Insurance,POS,3053.46,Success,South Dakota
