session_id,customer_id,login_datetime,login_channel,device_type,login_status,session_duration_minutes,activity_type,transactions_in_session,biometric_login,state
SESS0000000222,CUST000009,2026-06-30 13:18:32.159003,Web Portal,iPhone,Success,11,Bill Payment,1,Yes,Washington
SESS0000000223,CUST000009,2026-04-18 09:12:32.159018,Mobile App,MacBook,Success,6,Profile Update,0,No,Washington
SESS0000000224,CUST000009,2025-11-30 21:12:32.159033,Mobile App,Android,Success,2,Credit Card Payment,0,Yes,Washington
SESS0000000225,CUST000009,2026-05-08 03:33:32.159049,Mobile App,Android,Success,2,Balance Enquiry,0,No,Washington
SESS0000000226,CUST000009,2026-04-30 20:34:32.159065,Mobile App,Android,Success,2,Statement Download,0,No,Washington
SESS0000000227,CUST000009,2025-11-24 11:12:32.159081,Web Portal,iPhone,Success,6,Funds Transfer,2,Yes,Washington
SESS0000000228,CUST000009,2026-03-02 23:39:32.159096,Mobile App,Android,Success,4,Balance Enquiry,0,Yes,Washington
SESS0000000229,CUST000009,2025-10-28 05:10:32.159112,Mobile App,Android,Success,11,Bill Payment,0,No,Washington
SESS0000000230,CUST000009,2025-10-01 20:06:32.159128,Mobile App,Android,Success,2,Bill Payment,1,Yes,Washington
SESS0000000231,CUST000009,2025-08-20 18:45:32.159143,Mobile App,Android,Success,9,Loan Account View,0,Yes,Washington
SESS0000000232,CUST000009,2026-03-26 12:43:32.159158,Mobile App,Android,Success,8,Balance Enquiry,0,No,Washington
SESS0000000233,CUST000010,2026-01-30 19:30:32.159235,Mobile App,Android,Success,6,Balance Enquiry,0,No,Wyoming
SESS0000000234,CUST000010,2026-02-26 11:54:32.159254,Mobile App,Android,Success,4,Funds Transfer,2,Yes,Wyoming
SESS0000000235,CUST000010,2025-10-27 02:45:32.159270,Mobile App,Android,Success,5,Reward Redemption,0,Yes,Wyoming
SESS0000000236,CUST000010,2025-10-21 17:15:32.159285,Web Portal,Android,Success,2,Credit Card Payment,0,Yes,Wyoming
SESS0000000237,CUST000010,2026-03-16 07:02:32.159301,Mobile App,Android,Success,8,Profile Update,0,Yes,Wyoming
SESS0000000238,CUST000010,2025-12-15 14:21:32.159317,Mobile App,iPhone,Success,4,Balance Enquiry,0,Yes,Wyoming
SESS0000000239,CUST000010,2025-11-13 05:40:32.159332,Web Portal,Android,Success,3,Loan Account View,0,No,Wyoming
SESS0000000240,CUST000010,2026-01-18 16:29:32.159348,Mobile App,Android,Success,6,Bill Payment,0,Yes,Wyoming
SESS0000000241,CUST000010,2026-05-22 15:19:32.159364,Mobile App,Android,Success,18,Service Request,0,Yes,Wyoming
SESS0000000242,CUST000010,2025-09-07 23:14:32.159380,Mobile App,Android,Success,3,Loan Account View,0,Yes,Wyoming
SESS0000000243,CUST000010,2025-11-19 09:03:32.159396,Mobile App,iPhone,Success,3,Credit Card Payment,1,Yes,Wyoming
SESS0000000244,CUST000010,2026-03-24 02:58:32.159411,Mobile App,Android,Success,6,Balance Enquiry,0,Yes,Wyoming
SESS0000000245,CUST000010,2026-04-24 14:32:32.159427,Mobile App,iPhone,Success,4,Balance Enquiry,0,Yes,Wyoming
SESS0000000246,CUST000010,2025-09-26 17:42:32.159443,Mobile App,iPhone,Success,5,Reward Redemption,1,Yes,Wyoming
SESS0000000247,CUST000010,2025-12-29 19:37:32.159458,Web Portal,iPhone,Success,2,Balance Enquiry,0,Yes,Wyoming
SESS0000000248,CUST000010,2026-05-04 14:20:32.159474,Web Portal,Android,Success,11,Offer Browsing,0,Yes,Wyoming
SESS0000000249,CUST000010,2026-06-23 04:34:32.159491,Mobile App,Windows,Success,4,Credit Card Payment,1,No,Wyoming
SESS0000000250,CUST000010,2025-10-26 03:21:32.159506,Mobile App,Android,Success,2,Bill Payment,1,Yes,Wyoming
SESS0000000251,CUST000010,2025-12-24 18:55:32.159522,Mobile App,iPhone,Success,8,Balance Enquiry,0,Yes,Wyoming
SESS0000000252,CUST000010,2026-06-09 01:44:32.159538,Mobile App,Android,Success,3,Balance Enquiry,0,Yes,Wyoming
SESS0000000253,CUST000010,2026-03-17 22:23:32.159553,Web Portal,Android,Success,5,Credit Card Payment,1,Yes,Wyoming
SESS0000000254,CUST000011,2025-09-23 10:24:32.159623,Web Portal,Windows,Success,5,Credit Card Payment,0,No,Indiana
SESS0000000255,CUST000011,2026-07-08 06:19:32.159642,Mobile App,Android,Success,13,Balance Enquiry,0,No,Indiana
SESS0000000256,CUST000011,2026-05-13 00:22:32.159658,Mobile App,Android,Success,8,Bill Payment,0,Yes,Indiana
SESS0000000257,CUST000011,2025-08-15 01:36:32.159675,Mobile App,Android,Success,7,Credit Card Payment,1,Yes,Indiana
SESS0000000258,CUST000011,2025-07-13 22:52:32.159709,Web Portal,iPhone,Success,2,Balance Enquiry,0,Yes,Indiana
SESS0000000259,CUST000011,2026-04-27 06:30:32.159728,Mobile App,iPhone,Success,8,Balance Enquiry,0,No,Indiana
SESS0000000260,CUST000011,2025-11-22 17:01:32.159745,Mobile App,iPhone,Success,8,Credit Card Payment,1,Yes,Indiana
SESS0000000261,CUST000011,2025-12-09 01:21:32.159760,Mobile App,Android,Success,6,Funds Transfer,0,Yes,Indiana
SESS0000000262,CUST000011,2026-02-08 16:57:32.159777,Mobile App,iPhone,Success,2,Funds Transfer,0,Yes,Indiana
SESS0000000263,CUST000011,2026-01-15 21:38:32.159792,Web Portal,iPhone,Success,9,Profile Update,0,Yes,Indiana
SESS0000000264,CUST000011,2025-07-16 23:31:32.159808,Web Portal,Android,Success,4,Reward Redemption,1,Yes,Indiana
SESS0000000265,CUST000011,2026-07-07 04:12:32.159824,Mobile App,Android,Success,5,Balance Enquiry,0,Yes,Indiana
SESS0000000266,CUST000011,2025-12-17 01:46:32.159839,Web Portal,Android,Success,4,Profile Update,0,Yes,Indiana
SESS0000000267,CUST000011,2025-11-12 09:03:32.159855,Web Portal,Android,Success,2,Balance Enquiry,0,Yes,Indiana
SESS0000000268,CUST000011,2025-12-22 00:51:32.159871,Web Portal,Android,Success,5,Bill Payment,0,Yes,Indiana
SESS0000000269,CUST000011,2025-09-18 19:38:32.159887,Mobile App,Windows,Success,13,Funds Transfer,2,No,Indiana
SESS0000000270,CUST000011,2026-03-26 21:08:32.159903,Web Portal,Android,Success,4,Service Request,0,Yes,Indiana
SESS0000000271,CUST000011,2025-07-14 21:40:32.159919,Mobile App,Android,Success,5,Funds Transfer,0,Yes,Indiana
SESS0000000272,CUST000011,2025-09-23 13:27:32.159935,Mobile App,Android,Success,4,Balance Enquiry,0,Yes,Indiana
SESS0000000273,CUST000011,2025-08-25 21:34:32.159951,Mobile App,iPhone,Success,9,Statement Download,0,Yes,Indiana
SESS0000000274,CUST000011,2026-02-03 08:00:32.159967,Web Portal,Android,Success,2,Funds Transfer,1,No,Indiana
SESS0000000275,CUST000011,2026-04-03 03:04:32.159983,Web Portal,iPhone,Success,19,Credit Card Payment,0,Yes,Indiana
SESS0000000276,CUST000011,2026-04-30 00:21:32.159999,Mobile App,Android,Success,7,Statement Download,0,Yes,Indiana
SESS0000000277,CUST000011,2026-01-01 02:45:32.160014,Mobile App,Android,Success,2,Credit Card Payment,1,Yes,Indiana
SESS0000000278,CUST000011,2026-01-13 11:24:32.160030,Web Portal,Android,Success,2,Bill Payment,1,Yes,Indiana
SESS0000000279,CUST000011,2025-07-27 11:00:32.160046,Mobile App,Android,Success,18,Profile Update,0,Yes,Indiana
SESS0000000280,CUST000011,2025-07-08 18:36:32.160062,Mobile App,iPhone,Success,5,Statement Download,0,Yes,Indiana
SESS0000000281,CUST000011,2026-07-05 00:35:32.160077,Web Portal,iPhone,Success,10,Funds Transfer,0,Yes,Indiana
SESS0000000282,CUST000011,2026-02-17 08:36:32.160093,Mobile App,Android,Success,7,Service Request,0,Yes,Indiana
SESS0000000283,CUST000011,2025-08-04 06:34:32.160109,Mobile App,Android,Success,2,Loan Account View,0,Yes,Indiana
SESS0000000284,CUST000011,2025-09-19 10:56:32.160124,Mobile App,Android,Success,18,Credit Card Payment,1,Yes,Indiana
SESS0000000285,CUST000012,2026-02-08 13:47:32.160199,Mobile App,Android,Success,13,Bill Payment,0,No,Tennessee
SESS0000000286,CUST000012,2025-12-05 06:54:32.160218,Mobile App,iPhone,Success,4,Balance Enquiry,0,Yes,Tennessee
SESS0000000287,CUST000012,2025-10-25 13:22:32.160234,Mobile App,Android,Success,11,Balance Enquiry,0,Yes,Tennessee
SESS0000000288,CUST000012,2026-04-26 06:22:32.160250,Mobile App,MacBook,Success,9,Service Request,0,No,Tennessee
SESS0000000289,CUST000012,2025-09-16 11:46:32.160266,Mobile App,iPhone,Success,2,Statement Download,0,Yes,Tennessee
SESS0000000290,CUST000012,2025-12-29 16:20:32.160282,Mobile App,Android,Success,6,Balance Enquiry,0,Yes,Tennessee
SESS0000000291,CUST000012,2025-10-23 22:58:32.160298,Mobile App,iPhone,Success,2,Balance Enquiry,0,Yes,Tennessee
SESS0000000292,CUST000012,2026-01-14 01:55:32.160314,Mobile App,Android,Success,3,Credit Card Payment,0,No,Tennessee
SESS0000000293,CUST000012,2026-05-06 05:32:32.160330,Mobile App,Android,Success,9,Bill Payment,0,Yes,Tennessee
SESS0000000294,CUST000012,2026-06-13 19:10:32.160346,Mobile App,Android,Success,5,Balance Enquiry,0,No,Tennessee
SESS0000000295,CUST000012,2025-08-04 13:35:32.160361,Mobile App,Android,Success,9,Balance Enquiry,0,Yes,Tennessee
SESS0000000296,CUST000012,2026-03-28 08:24:32.160377,Mobile App,Android,Success,3,Funds Transfer,2,Yes,Tennessee
SESS0000000297,CUST000012,2026-03-10 17:17:32.160393,Mobile App,Android,Success,2,Offer Browsing,0,Yes,Tennessee
SESS0000000298,CUST000012,2025-08-13 09:48:32.160408,Web Portal,Android,Success,4,Balance Enquiry,0,No,Tennessee
SESS0000000299,CUST000012,2026-01-29 03:30:32.160424,Mobile App,Windows,Success,6,Funds Transfer,2,No,Tennessee
SESS0000000300,CUST000012,2025-12-30 07:06:32.160440,Mobile App,Android,Success,9,Bill Payment,0,Yes,Tennessee
SESS0000000301,CUST000012,2026-05-12 12:33:32.160455,Mobile App,Android,Success,17,Profile Update,0,Yes,Tennessee
SESS0000000302,CUST000012,2026-01-05 22:16:32.160471,Web Portal,Android,Success,3,Bill Payment,1,Yes,Tennessee
SESS0000000303,CUST000013,2025-07-31 06:44:32.160540,Mobile App,Android,Success,2,Balance Enquiry,0,Yes,Pennsylvania
SESS0000000304,CUST000013,2026-07-02 20:18:32.160560,Mobile App,iPhone,Success,5,Loan Account View,0,Yes,Pennsylvania
SESS0000000305,CUST000013,2025-09-29 20:53:32.160576,Mobile App,Android,Success,3,Balance Enquiry,0,Yes,Pennsylvania
SESS0000000306,CUST000013,2025-08-08 17:11:32.160593,Mobile App,Android,Success,2,Statement Download,0,Yes,Pennsylvania
SESS0000000307,CUST000013,2025-08-06 19:48:32.160609,Web Portal,iPhone,Success,6,Statement Download,0,Yes,Pennsylvania
SESS0000000308,CUST000013,2025-11-19 14:11:32.160625,Mobile App,iPhone,Success,3,Credit Card Payment,1,Yes,Pennsylvania
SESS0000000309,CUST000013,2026-06-15 11:46:32.160641,Mobile App,iPhone,Success,6,Funds Transfer,0,Yes,Pennsylvania
SESS0000000310,CUST000013,2026-01-16 13:29:32.160657,Mobile App,Windows,Success,9,Funds Transfer,0,No,Pennsylvania
SESS0000000311,CUST000013,2025-09-28 03:24:32.160673,Mobile App,Android,Success,10,Bill Payment,0,Yes,Pennsylvania
SESS0000000312,CUST000013,2025-12-05 21:19:32.160690,Mobile App,Android,Success,17,Profile Update,0,No,Pennsylvania
SESS0000000313,CUST000013,2025-10-19 07:24:32.160725,Mobile App,Android,Success,4,Funds Transfer,2,Yes,Pennsylvania
SESS0000000314,CUST000013,2025-10-23 23:33:32.160742,Mobile App,Android,Success,2,Bill Payment,0,Yes,Pennsylvania
SESS0000000315,CUST000013,2025-12-04 16:44:32.160758,Mobile App,iPhone,Success,7,Credit Card Payment,1,Yes,Pennsylvania
SESS0000000316,CUST000013,2026-04-25 15:33:32.160774,Mobile App,iPhone,Success,3,Statement Download,0,Yes,Pennsylvania
SESS0000000317,CUST000013,2025-08-10 23:53:32.160790,Mobile App,iPhone,Success,4,Bill Payment,0,No,Pennsylvania
SESS0000000318,CUST000013,2026-03-02 10:38:32.160806,Web Portal,MacBook,Success,7,Bill Payment,0,No,Pennsylvania
SESS0000000319,CUST000013,2025-11-21 11:34:32.160822,Mobile App,iPhone,Success,3,Reward Redemption,1,Yes,Pennsylvania
SESS0000000320,CUST000013,2026-07-06 06:48:32.160838,Mobile App,Android,Success,13,Bill Payment,1,Yes,Pennsylvania
SESS0000000321,CUST000013,2025-10-29 22:42:32.160853,Mobile App,iPhone,Success,14,Profile Update,0,Yes,Pennsylvania
SESS0000000322,CUST000013,2026-05-22 06:03:32.160869,Web Portal,iPhone,Success,4,Bill Payment,1,No,Pennsylvania
SESS0000000323,CUST000013,2025-08-10 17:10:32.160884,Mobile App,iPhone,Success,20,Bill Payment,1,Yes,Pennsylvania
SESS0000000324,CUST000014,2025-12-23 08:43:32.160959,Mobile App,iPhone,Success,10,Offer Browsing,0,Yes,Delaware
SESS0000000325,CUST000014,2025-10-18 15:11:32.160978,Mobile App,Android,Success,6,Bill Payment,1,No,Delaware
SESS0000000326,CUST000014,2025-08-11 14:30:32.160995,Mobile App,Windows,Success,2,Balance Enquiry,0,No,Delaware
SESS0000000327,CUST000014,2026-02-26 03:53:32.161011,Mobile App,Android,Success,5,Balance Enquiry,0,Yes,Delaware
SESS0000000328,CUST000014,2025-07-15 14:55:32.161027,Web Portal,Android,Success,8,Bill Payment,0,Yes,Delaware
SESS0000000329,CUST000014,2025-11-08 11:43:32.161043,Mobile App,Windows,Success,15,Loan Account View,0,No,Delaware
SESS0000000330,CUST000014,2026-07-02 23:22:32.161059,Mobile App,iPhone,Success,6,Loan Account View,0,Yes,Delaware
SESS0000000331,CUST000014,2026-03-22 03:20:32.161074,Mobile App,Android,Success,3,Balance Enquiry,0,No,Delaware
SESS0000000332,CUST000014,2025-09-30 02:36:32.161090,Mobile App,Android,Success,4,Loan Account View,0,No,Delaware
SESS0000000333,CUST000014,2025-08-07 10:11:32.161106,Mobile App,Android,Success,2,Balance Enquiry,0,Yes,Delaware
SESS0000000334,CUST000015,2025-12-01 12:17:32.161174,Mobile App,iPhone,Success,9,Bill Payment,1,Yes,North Dakota
SESS0000000335,CUST000015,2026-02-02 01:42:32.161192,Mobile App,iPhone,Success,13,Funds Transfer,1,Yes,North Dakota
SESS0000000336,CUST000015,2025-10-21 21:16:32.161208,Web Portal,iPhone,Success,14,Credit Card Payment,0,Yes,North Dakota
SESS0000000337,CUST000015,2025-11-08 20:28:32.161221,Mobile App,Android,Failed,7,Login Failed,0,Yes,North Dakota
SESS0000000338,CUST000015,2026-07-02 20:02:32.161237,Web Portal,Android,Success,3,Funds Transfer,2,Yes,North Dakota
SESS0000000339,CUST000015,2026-01-06 16:03:32.161253,Mobile App,Windows,Success,3,Reward Redemption,1,No,North Dakota
SESS0000000340,CUST000015,2025-11-18 16:15:32.161269,Web Portal,Android,Success,6,Funds Transfer,1,Yes,North Dakota
SESS0000000341,CUST000015,2025-08-08 04:54:32.161285,Mobile App,iPhone,Success,2,Bill Payment,1,No,North Dakota
SESS0000000342,CUST000015,2025-11-03 22:17:32.161300,Mobile App,Android,Success,3,Profile Update,0,Yes,North Dakota
SESS0000000343,CUST000015,2025-08-04 09:51:32.161316,Web Portal,Android,Success,2,Balance Enquiry,0,Yes,North Dakota
SESS0000000344,CUST000015,2025-09-17 23:07:32.161331,Mobile App,iPhone,Success,2,Balance Enquiry,0,Yes,North Dakota
SESS0000000345,CUST000015,2025-08-04 08:12:32.161347,Mobile App,Android,Success,5,Bill Payment,0,Yes,North Dakota
SESS0000000346,CUST000015,2026-04-13 17:34:32.161363,Mobile App,Android,Success,5,Loan Account View,0,Yes,North Dakota
SESS0000000347,CUST000015,2025-07-23 03:25:32.161378,Mobile App,Android,Success,18,Funds Transfer,2,Yes,North Dakota
SESS0000000348,CUST000015,2025-11-03 20:09:32.161394,Web Portal,Windows,Success,2,Credit Card Payment,0,No,North Dakota
SESS0000000349,CUST000015,2025-12-25 05:40:32.161414,Web Portal,iPhone,Success,2,Offer Browsing,0,Yes,North Dakota
SESS0000000350,CUST000015,2026-02-27 11:17:32.161430,Mobile App,Windows,Success,2,Bill Payment,1,No,North Dakota
SESS0000000351,CUST000015,2026-05-15 12:50:32.161445,Mobile App,iPhone,Success,4,Statement Download,0,Yes,North Dakota
SESS0000000352,CUST000015,2025-09-28 23:47:32.161461,Mobile App,Android,Success,8,Credit Card Payment,1,No,North Dakota
SESS0000000353,CUST000015,2026-03-13 02:27:32.161477,Mobile App,Android,Success,6,Profile Update,0,No,North Dakota
SESS0000000354,CUST000015,2026-04-17 04:37:32.161492,Mobile App,iPhone,Success,18,Credit Card Payment,0,Yes,North Dakota
SESS0000000355,CUST000015,2025-12-24 04:38:32.161508,Mobile App,Android,Success,11,Balance Enquiry,0,No,North Dakota
SESS0000000356,CUST000015,2026-03-31 15:27:32.161523,Mobile App,iPhone,Success,10,Balance Enquiry,0,Yes,North Dakota
SESS0000000357,CUST000015,2025-12-16 05:35:32.161539,Mobile App,iPhone,Success,10,Balance Enquiry,0,Yes,North Dakota
SESS0000000358,CUST000015,2026-01-12 09:03:32.161554,Mobile App,Android,Success,9,Loan Account View,0,Yes,North Dakota
SESS0000000359,CUST000015,2026-01-15 13:26:32.161570,Mobile App,Android,Success,4,Balance Enquiry,0,Yes,North Dakota
SESS0000000360,CUST000015,2025-11-15 19:48:32.161585,Web Portal,Android,Success,2,Balance Enquiry,0,Yes,North Dakota
SESS0000000361,CUST000015,2025-12-09 05:44:32.161601,Mobile App,iPhone,Success,4,Credit Card Payment,1,Yes,North Dakota
SESS0000000362,CUST000015,2025-11-07 06:55:32.161616,Mobile App,iPhone,Success,4,Offer Browsing,0,Yes,North Dakota
SESS0000000363,CUST000016,2025-08-26 06:08:32.161686,Mobile App,Windows,Success,6,Balance Enquiry,0,No,Wyoming
SESS0000000364,CUST000016,2026-01-28 01:20:32.161725,Web Portal,Android,Success,13,Funds Transfer,2,No,Wyoming
SESS0000000365,CUST000016,2025-10-12 03:47:32.161742,Web Portal,Android,Success,2,Bill Payment,0,Yes,Wyoming
SESS0000000366,CUST000016,2026-01-27 19:17:32.161758,Mobile App,Android,Success,3,Credit Card Payment,1,Yes,Wyoming
SESS0000000367,CUST000016,2025-11-08 21:56:32.161774,Mobile App,Windows,Success,5,Statement Download,0,No,Wyoming
SESS0000000368,CUST000016,2026-05-01 22:34:32.161790,Mobile App,Android,Success,8,Funds Transfer,2,No,Wyoming
SESS0000000369,CUST000016,2026-07-04 11:51:32.161805,Mobile App,Android,Success,4,Credit Card Payment,1,No,Wyoming
SESS0000000370,CUST000016,2026-02-28 01:24:32.161821,Mobile App,Android,Success,5,Balance Enquiry,0,Yes,Wyoming
SESS0000000371,CUST000016,2026-01-09 19:39:32.161837,Mobile App,Windows,Success,3,Balance Enquiry,0,No,Wyoming
SESS0000000372,CUST000016,2025-11-12 21:08:32.161853,Web Portal,iPhone,Success,9,Balance Enquiry,0,Yes,Wyoming
SESS0000000373,CUST000016,2025-08-08 07:32:32.161869,Mobile App,Android,Success,8,Balance Enquiry,0,No,Wyoming
SESS0000000374,CUST000016,2026-04-05 17:09:32.161884,Mobile App,iPhone,Success,4,Funds Transfer,0,Yes,Wyoming
SESS0000000375,CUST000016,2025-12-17 00:29:32.161900,Web Portal,Android,Success,2,Bill Payment,0,Yes,Wyoming
SESS0000000376,CUST000016,2025-11-23 21:09:32.161916,Mobile App,Windows,Success,6,Balance Enquiry,0,No,Wyoming
SESS0000000377,CUST000016,2025-10-01 03:09:32.161932,Web Portal,Android,Success,3,Reward Redemption,1,No,Wyoming
SESS0000000378,CUST000016,2026-01-12 01:43:32.161947,Mobile App,Windows,Success,2,Bill Payment,1,No,Wyoming
SESS0000000379,CUST000016,2026-01-13 07:47:32.161963,Mobile App,Android,Success,5,Loan Account View,0,Yes,Wyoming
SESS0000000380,CUST000016,2026-04-03 03:21:32.161979,Mobile App,Android,Success,7,Balance Enquiry,0,Yes,Wyoming
SESS0000000381,CUST000016,2025-10-16 21:26:32.161994,Mobile App,iPhone,Success,8,Balance Enquiry,0,Yes,Wyoming
SESS0000000382,CUST000016,2025-08-26 03:00:32.162010,Mobile App,Windows,Success,5,Statement Download,0,No,Wyoming
SESS0000000383,CUST000016,2026-05-04 18:49:32.162026,Mobile App,Android,Success,3,Balance Enquiry,0,Yes,Wyoming
SESS0000000384,CUST000016,2025-11-12 18:27:32.162041,Mobile App,Android,Success,2,Funds Transfer,1,Yes,Wyoming
SESS0000000385,CUST000016,2025-12-25 17:10:32.162056,Web Portal,Android,Success,3,Profile Update,0,No,Wyoming
SESS0000000386,CUST000016,2025-11-08 04:34:32.162072,Web Portal,Android,Success,7,Balance Enquiry,0,Yes,Wyoming
SESS0000000387,CUST000016,2026-06-11 20:04:32.162087,Web Portal,Android,Success,3,Statement Download,0,No,Wyoming
SESS0000000388,CUST000016,2025-09-13 18:47:32.162103,Mobile App,Android,Success,3,Balance Enquiry,0,Yes,Wyoming
SESS0000000389,CUST000016,2026-06-08 05:36:32.162118,Mobile App,iPhone,Success,2,Reward Redemption,0,No,Wyoming
SESS0000000390,CUST000016,2026-04-01 16:33:32.162133,Mobile App,iPhone,Success,3,Loan Account View,0,Yes,Wyoming
SESS0000000391,CUST000016,2025-10-03 05:57:32.162149,Mobile App,Android,Success,4,Balance Enquiry,0,Yes,Wyoming
SESS0000000392,CUST000016,2026-07-07 20:45:32.162164,Mobile App,Android,Success,20,Bill Payment,1,No,Wyoming
SESS0000000393,CUST000016,2026-04-02 00:34:32.162180,Mobile App,Android,Success,3,Bill Payment,1,Yes,Wyoming
SESS0000000394,CUST000016,2026-04-08 16:05:32.162195,Mobile App,Android,Success,6,Balance Enquiry,0,No,Wyoming
SESS0000000395,CUST000016,2026-06-13 06:03:32.162211,Mobile App,iPhone,Success,6,Credit Card Payment,1,No,Wyoming
SESS0000000396,CUST000016,2025-09-25 17:21:32.162226,Mobile App,iPhone,Success,4,Bill Payment,1,Yes,Wyoming
